state,utility_number,year,utility_name,ownership,residential_revenue_thousand_dollars,residential_sales_mwh,residential_customers,commercial_revenue_thousand_dollars,commercial_sales_mwh,commercial_customers,industrial_revenue_thousand_dollars,industrial_sales_mwh,industrial_customers,residential_price_cents_kwh,commercial_price_cents_kwh,industrial_price_cents_kwh,avg_monthly_bill_dollars,utility_name_norm,unit_id,state_year,log_residential_price,log_avg_monthly_bill,log_residential_sales,log_commercial_price,log_industrial_price,new_dc_count,cum_dc_count,cum_dc_per_100k_customers,single_state_service_area,n_service_area_features,service_area_states_sampled,hifld_area
IL,12395,2018,Menard Electric Coop,Cooperative,18823.1,121282.0,9098.0,3878.0,26688.0,572.0,7339.0,66078.0,1229.0,15.52011015649478,14.530875299760192,11.106571022125367,172.41060306294423,MENARD ELECTRIC COOP,IL_12395,IL_2018,2.7421366124421764,5.149878859023672,11.7058736915054,2.6762757166322153,2.4075369171401553,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2019,Menard Electric Coop,Cooperative,18515.1,118234.0,9108.0,3961.0,27675.0,578.0,7432.0,62687.0,1243.0,15.659708713229696,14.312556458897921,11.855727662832804,169.40327184892402,MENARD ELECTRIC COOP,IL_12395,IL_2019,2.7510910897019034,5.1322820963698295,11.68042099064551,2.6611372260331705,2.4728110978810682,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2020,Menard Electric Coop,Cooperative,17980.2,115683.0,9104.0,3908.4,27444.0,581.0,6739.5,56415.0,1255.0,15.542646715593474,14.241364232619151,11.946290880085083,164.58150263620385,MENARD ELECTRIC COOP,IL_12395,IL_2020,2.74358764675608,5.103405904262293,11.658608970666279,2.656150704247498,2.480420843593869,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2021,Menard Electric Coop,Cooperative,18238.2,116010.0,9118.0,4029.9,28040.0,586.0,6828.7,48922.0,1273.0,15.721230928368243,14.371968616262482,13.958341850292303,166.68677341522263,MENARD ELECTRIC COOP,IL_12395,IL_2021,2.755012087266828,5.116116442968939,11.661431673269453,2.665279685576642,2.6360773116471297,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2022,Menard Electric Coop,Cooperative,18644.6,117813.0,9088.0,4408.2,29669.0,592.0,7271.7,54842.0,1290.0,15.825588008114554,14.857932522161178,13.259363261733707,170.96354166666666,MENARD ELECTRIC COOP,IL_12395,IL_2022,2.7616281242508114,5.1414503271432155,11.676853900647291,2.6985338992036993,2.5847039641276486,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2023,Menard Electric Coop,Cooperative,19289.5,108126.0,9054.0,4953.4,32462.0,604.0,9519.1,59500.0,1303.0,17.83983500730629,15.25907214589366,15.998487394957982,177.54123407701937,MENARD ELECTRIC COOP,IL_12395,IL_2023,2.881433878639718,5.179202886596185,11.591052492746327,2.725174220986347,2.7724941799556744,0,0,0.0,1,1,IL,10737695046.523438
IL,12395,2024,Menard Electric Coop,Cooperative,19338.2,107126.0,9048.0,4901.8,32060.0,606.0,7958.7,40486.0,1318.0,18.05182682075313,15.289457267623206,19.657906436792963,178.1075007368111,MENARD ELECTRIC COOP,IL_12395,IL_2024,2.893246888563605,5.182387304719353,11.581760990745659,2.727163523406673,2.9784796205844772,0,0,0.0,1,1,IL,10737695046.523438
IL,12803,2010,"Monroe County Elec Coop, Inc",Cooperative,12161.0,105529.0,6924.0,1092.0,11295.0,121.0,0.0,0.0,0.0,11.523846525599598,9.667994687915007,,146.3628923550934,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2010,2.4444184993272473,4.9860891018790365,11.566741075641843,2.268820913390838,,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2011,"Monroe County Elec Coop, Inc",Cooperative,11958.0,102705.0,6969.0,1206.0,12903.0,123.0,0.0,0.0,0.0,11.643055352709215,9.346663566612417,,142.99038599512124,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2011,2.454709895205668,4.962777397196468,11.539616080223272,2.2350194418233764,,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2013,"Monroe County Elec Coop, Inc",Cooperative,13341.0,101758.0,7041.0,1335.0,11548.0,120.0,67.0,204.0,25.0,13.110517109219913,11.560443366816765,32.84313725490196,157.89660559579605,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2013,2.573414740874143,5.06194042385381,11.530352724292754,2.4475892160396158,3.491742811534841,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2014,"Monroe County Elec Coop, Inc",Cooperative,13891.0,104805.0,7073.0,1381.0,11429.0,124.0,89.0,191.0,30.0,13.25413863842374,12.083296876367136,46.596858638743456,163.6622838022527,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2014,2.58430985373082,5.097805059555536,11.55985675965466,2.4918240754997854,3.8415331276736016,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2015,"Monroe County Elec Coop, Inc",Cooperative,13727.0,100007.0,7107.0,1703.0,13917.0,124.0,78.0,97.0,34.0,13.726039177257594,12.236832650714954,80.41237113402062,160.9563341306693,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2015,2.619294698719408,5.081133111618901,11.512995462520342,2.5044504732309263,4.387168034174301,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2016,"Monroe County Elec Coop, Inc",Cooperative,14461.0,101668.0,7126.0,1668.0,13427.0,129.0,88.0,186.0,31.0,14.223747885273635,12.422730319505474,47.31182795698925,169.1107680793339,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2016,2.654912954013344,5.1305539326431475,11.52946788158954,2.5195278848340754,3.8567603267530965,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2017,"Monroe County Elec Coop, Inc",Cooperative,14365.0,98162.0,7168.0,1766.0,14502.0,130.0,105.0,301.0,31.0,14.63397241295002,12.1776306716315,34.883720930232556,167.00381324404762,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2017,2.683345703326128,5.1180166459527605,11.494374454075354,2.4996007172204586,3.552020271396739,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2018,"Monroe County Elec Coop, Inc",Cooperative,15554.0,108010.0,7205.0,1742.0,13581.0,150.0,82.0,241.0,31.0,14.400518470511988,12.826743244238273,34.024896265560166,179.89821882951654,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2018,2.66726421083046,5.192391240015403,11.58997909441252,2.5515323072964713,3.5270924997616895,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,12803,2019,"Monroe County Elec Coop, Inc",Cooperative,15447.0,103099.0,7220.0,1889.0,16990.0,150.0,34.0,42.0,33.0,14.982686544001396,11.118304885226603,80.95238095238095,178.28947368421052,MONROE COUNTY ELEC COOP INC,IL_12803,IL_2019,2.706895304065377,5.1834084860215155,11.543444970636966,2.408592838823623,4.3938610923208845,0,0,0.0,0,1,"IL,MO",2627013454.0898438
IL,13208,2010,Naperville City of,Municipal,60064.0,605642.0,50622.0,59932.0,665190.0,5838.0,12890.0,181547.0,10.0,9.917409955055957,9.00975661089313,7.100089783912706,98.8766412495226,NAPERVILLE CITY OF,IL_13208,IL_2010,2.2942917939656806,4.59387302518669,13.314044331408647,2.1983080580359746,1.9601074295888223,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2011,City of Naperville - (IL),Municipal,56563.8,550806.0,50825.0,55551.4,602532.0,5949.0,19367.4,244647.0,10.0,10.269278112438862,9.219659702721184,7.916467399968117,92.7427447122479,CITY OF NAPERVILLE,IL_13208,IL_2011,2.3291567305681795,4.52982947430117,13.219137939023494,2.221338128288793,2.0689450709654142,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2013,City of Naperville - (IL),Municipal,56233.6,526181.0,51758.0,57366.6,600942.0,6108.0,18156.0,234630.0,10.0,10.687120971680848,9.546112603212956,7.7381409026978645,90.53930471295904,CITY OF NAPERVILLE,IL_13208,IL_2013,2.3690393689959444,4.505784062642773,13.173400538992674,2.256134014367157,2.0461614653006808,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2014,City of Naperville - (IL),Municipal,57071.4,534716.0,52411.0,70434.0,795969.0,6273.0,5856.5,68922.0,9.0,10.673217184449316,8.848837077825895,8.497286787963205,90.74335540249184,CITY OF NAPERVILLE,IL_13208,IL_2014,2.367737536684719,4.508035251759016,13.189491043810618,2.180286046750132,2.1397469111245617,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2015,City of Naperville - (IL),Municipal,56738.7,507809.0,52627.0,73744.3,763174.0,6386.0,5965.4,71559.0,9.0,11.17323639399853,9.662842287604137,8.336337847091212,89.84409143595492,CITY OF NAPERVILLE,IL_13208,IL_2015,2.413521310953351,4.498075850755132,13.13786067160885,2.268287837617719,2.1206240128715135,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2016,City of Naperville - (IL),Municipal,65303.8,534759.0,52824.0,81804.4,777741.0,6264.0,6637.3,72931.0,9.0,12.211818781918584,10.518205932309085,9.100793901084588,103.02103841688121,CITY OF NAPERVILLE,IL_13208,IL_2016,2.5024042354175045,4.634933223846697,13.189571457097554,2.353107654012288,2.2083616515948803,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2017,City of Naperville - (IL),Municipal,65557.3,502468.0,53060.0,82912.5,745535.0,6355.0,6664.5,69876.0,9.0,13.04705971325537,11.121208259840248,9.537609479649664,102.96095615027014,CITY OF NAPERVILLE,IL_13208,IL_2017,2.568562799053652,4.634349849863536,13.127287235295569,2.408853939380205,2.2552428754070437,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2018,City of Naperville - (IL),Municipal,71631.4,528460.0,53274.0,83429.6,737945.0,6401.0,7742.3,69479.0,8.0,13.554743973053778,11.305666411453428,11.14336706055067,112.04871669732579,CITY OF NAPERVILLE,IL_13208,IL_2018,2.6067365947644117,4.718933747234682,13.177722395524606,2.4253040523740963,2.410844438431528,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2019,City of Naperville - (IL),Municipal,66132.7,500777.0,54231.0,77234.7,709682.0,6429.0,7245.3,65019.0,8.0,13.206017848263798,10.883001118810961,11.143358095325983,101.62191981216155,CITY OF NAPERVILLE,IL_13208,IL_2019,2.580672623298333,4.621259258057213,13.123916171195798,2.3872020415174626,2.410843633896575,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2020,City of Naperville - (IL),Municipal,70482.8,525365.0,54483.0,74783.6,669464.0,6467.0,7241.9,63025.0,8.0,13.41596794609462,11.17066787758565,11.49051963506545,107.80549284486291,CITY OF NAPERVILLE,IL_13208,IL_2020,2.596445635288374,4.680328611210763,13.171848538102951,2.4132914033782935,2.4415223158219836,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2021,City of Naperville - (IL),Municipal,70367.7,537789.0,54868.0,72036.5,673565.0,6775.0,7416.7,69430.0,8.0,13.084629845534215,10.694810448880212,10.682269912141725,106.8742254137202,CITY OF NAPERVILLE,IL_13208,IL_2021,2.5714382471245294,4.671652679639738,13.195221568907462,2.36975861903745,2.3685853495389715,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2022,City of Naperville - (IL),Municipal,67323.8,517337.0,55329.0,69500.4,670062.0,6763.0,7273.0,68085.0,8.0,13.013528898957546,10.37223421116255,10.682235440992876,101.39920596191268,CITY OF NAPERVILLE,IL_13208,IL_2022,2.5659895008599842,4.619065260376054,13.15644977866094,2.3391324485208274,2.3685821225839563,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2023,City of Naperville - (IL),Municipal,64799.2,500293.0,55563.0,67418.2,639059.0,6985.0,7363.2,69001.0,8.0,12.952249981510835,10.549604966051648,10.671149693482702,97.18577710586781,CITY OF NAPERVILLE,IL_13208,IL_2023,2.5612695167998605,4.576624374688371,13.122949205773375,2.3560884152448853,2.367543809601137,0,0,0.0,1,1,IL,184857251.41796875
IL,13208,2024,City of Naperville - (IL),Municipal,66567.1,512938.0,56117.0,66085.0,609689.0,6865.0,9547.7,89472.0,8.0,12.977611329244471,10.839132738166509,10.67115969241774,98.85165517282347,CITY OF NAPERVILLE,IL_13208,IL_2024,2.5632256673181257,4.593620293763983,13.14791025914922,2.3831629871066764,2.3675447466070496,0,0,0.0,1,1,IL,184857251.41796875
IL,13292,2010,Norris Electric Coop,Cooperative,23368.2,264114.0,17125.0,2057.0,24046.0,1553.0,5407.6,72151.0,400.0,8.847770281015016,8.554437328453798,7.494837216393397,113.71386861313869,NORRIS ELECTRIC COOP,IL_13292,IL_2010,2.1801654816281806,4.733685368807431,12.484136107103632,2.1464501341061943,2.014214412358514,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2011,Norris Electric Coop,Cooperative,23055.3,259101.0,17181.0,2079.8,24215.0,1555.0,5266.3,70071.0,399.0,8.898190281010107,8.58889118315094,7.515662684990938,111.82556312205344,NORRIS ELECTRIC COOP,IL_13292,IL_2011,2.185847916849526,4.716940185050059,12.464973226056454,2.1504696453768943,2.0169892009526866,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2013,Norris Electric Coop,Cooperative,29202.6,257381.0,17370.0,2808.9,25691.0,1605.0,6966.6,72520.0,423.0,11.346058955400748,10.93340080183722,9.606453392167678,140.1007484168106,NORRIS ELECTRIC COOP,IL_13292,IL_2013,2.42887045503055,4.942361795347327,12.458312756345881,2.391822397602694,2.2624351009803196,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2014,Norris Electric Coop,Cooperative,33137.4,258893.0,17387.0,10405.3,93765.0,2007.0,1418.9,14807.0,8.0,12.799650820995547,11.097211112888605,9.582629837239143,158.82268361419452,NORRIS ELECTRIC COOP,IL_13292,IL_2014,2.549417890943753,5.0677883825299155,12.464170127907908,2.4066938256583286,2.25995206759264,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2015,Norris Electric Coop,Cooperative,31987.8,248969.0,17434.0,9959.5,89065.0,2034.0,1437.4,14748.0,10.0,12.848105587442614,11.182282602593611,9.746406292378627,152.89950671102443,NORRIS ELECTRIC COOP,IL_13292,IL_2015,2.5531963753713383,5.0297808867102205,12.425083669704359,2.4143306152768345,2.2768986316683986,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2016,Norris Electric Coop,Cooperative,31898.7,247385.0,17575.0,9813.9,86799.0,2061.0,2065.5,16654.0,10.0,12.894354952806356,11.306466664362492,12.402425843641167,151.25035561877667,NORRIS ELECTRIC COOP,IL_13292,IL_2016,2.556789615034914,5.01893644810671,12.418701106544617,2.4253748332161083,2.517892086029146,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2017,Norris Electric Coop,Cooperative,31367.2,242109.0,17692.0,9958.0,87121.0,2070.0,5191.2,18029.0,10.0,12.955817421078937,11.430080003673051,28.793610294525486,147.74662747757932,NORRIS ELECTRIC COOP,IL_13292,IL_2017,2.5615449089806215,4.995498830154826,12.397143316956377,2.4362484772286845,3.36015349775285,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2018,Norris Electric Coop,Cooperative,33620.6,263404.0,17726.0,10422.2,91616.0,2095.0,5040.7,16213.0,10.0,12.763891208941399,11.37596053091163,31.09048294578425,158.0569032306593,NORRIS ELECTRIC COOP,IL_13292,IL_2018,2.546620185106515,5.062955115219081,12.481444254204865,2.4315024035499113,3.436901757748157,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2019,Norris Electric Coop,Cooperative,27585.0,255482.0,17732.0,8474.0,91239.0,2145.0,4905.0,19733.0,11.0,10.797238161592597,9.287694955008275,24.85683879795267,129.63850665463568,NORRIS ELECTRIC COOP,IL_13292,IL_2019,2.3792903756482984,4.864749859035724,12.450907236046325,2.228690400941551,3.213132917818129,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2020,Norris Electric Coop,Cooperative,27124.0,252912.0,17859.0,7940.0,83282.0,2185.0,4513.0,14710.0,12.0,10.724678939710255,9.533872865685263,30.679809653297077,126.56550385426583,NORRIS ELECTRIC COOP,IL_13292,IL_2020,2.3725475286746476,4.84075999117637,12.440796881117176,2.25485102185895,3.4236047722196092,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2021,Norris Electric Coop,Cooperative,30260.0,259472.0,17929.0,8681.0,82391.0,2194.0,3032.0,13998.0,13.0,11.662144663007954,10.536344989137163,21.660237176739535,140.64736832320077,NORRIS ELECTRIC COOP,IL_13292,IL_2021,2.456348097371283,4.946255823941057,12.466404075959156,2.354830707748606,3.075478191500869,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2022,Norris Electric Coop,Cooperative,32714.0,256543.0,18004.0,9915.0,86063.0,2194.0,3861.0,13713.0,12.0,12.751858362925514,11.520630235989914,28.155764602931526,151.42005480263646,NORRIS ELECTRIC COOP,IL_13292,IL_2022,2.5456770149383017,5.020057794599785,12.45505157086826,2.4441393617565534,3.337752115252474,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2023,Norris Electric Coop,Cooperative,35973.8,245849.0,18050.0,11905.4,90051.0,2202.0,3532.8,32321.0,12.0,14.632477659050881,13.220730474953083,10.930354877633736,166.08402585410894,NORRIS ELECTRIC COOP,IL_13292,IL_2023,2.683243555378785,5.11249384013477,12.412472805310967,2.5817860881884815,2.391543769880372,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13292,2024,Norris Electric Coop,Cooperative,36904.0,244675.0,18074.0,12546.0,92927.0,2213.0,3595.0,23621.0,13.0,15.082865025033206,13.500920077049727,15.219508064857541,170.15233668990447,NORRIS ELECTRIC COOP,IL_13292,IL_2024,2.7135593329317276,5.136694133969892,12.40768607829402,2.602757836977551,2.7225780302855305,0,0,0.0,0,1,"IL,IN",11104099568.066406
IL,13374,2013,"Constellation NewEnergy, Inc",Retail Power Marketer,47792.0,869767.0,94650.0,668487.0,12641305.0,4545.0,254849.0,5509689.0,716.0,5.494804930515874,5.28811701007135,4.625469786044185,42.07783060397957,CONSTELLATION NEWENERGY INC,IL_13374,IL_2013,1.703803087774304,3.739521013012559,13.675980638669678,1.6654622297764654,1.5315779411668657,0,0,0.0,0,0,,
IL,13374,2014,"Constellation NewEnergy, Inc",Retail Power Marketer,92374.4,1516401.0,161106.0,745715.3999999999,11170304.0,4211.0,312370.4,5983198.0,623.0,6.091686829539152,6.675873816862996,5.22079329482327,47.78137789198829,CONSTELLATION NEWENERGY INC,IL_13374,IL_2014,1.8069250268729227,3.8666359797402894,14.231850322080707,1.8985001046118246,1.6526493625363101,0,0,0.0,0,0,,
IL,15686,2010,Village of Rantoul,Municipal,4935.0,60794.0,5582.0,1143.0,10581.0,426.0,3873.0,55896.0,70.0,8.11757739250584,10.80238162744542,6.928939458995276,73.67431028305266,VILLAGE OF RANTOUL,IL_15686,IL_2010,2.0940317589815485,4.2996541669654516,11.015246378874124,2.3797666308787404,1.9357067652705569,0,0,0.0,1,1,IL,31862533.625
IL,15686,2011,Village of Rantoul,Municipal,5578.0,60029.0,5575.0,1088.0,10071.0,419.0,4386.0,63820.0,68.0,9.292175448533209,10.803296594181313,6.87245377624569,83.37817638266068,VILLAGE OF RANTOUL,IL_15686,IL_2011,2.2291726964058864,4.423386601053251,11.00258305776964,2.379851327755835,1.9275212151336902,0,0,0.0,1,1,IL,31862533.625
IL,15686,2013,Village of Rantoul - (IL),Municipal,4277.0,43204.0,5420.0,1918.0,21165.0,475.0,5766.0,88340.0,73.0,9.89954633830201,9.062130876446965,6.527054561919856,65.75953259532595,VILLAGE OF RANTOUL,IL_15686,IL_2013,2.2924889316766355,4.186004642987354,10.673688362538364,2.204104288476451,1.8759557790359216,0,0,0.0,1,1,IL,31862533.625
IL,15686,2014,Village of Rantoul - (IL),Municipal,4296.0,43560.0,5478.0,1880.0,21188.0,470.0,5840.0,88027.0,72.0,9.862258953168045,8.8729469511044,6.634328103877219,65.35231836436655,VILLAGE OF RANTOUL,IL_15686,IL_2014,2.2887152451298953,4.179792915559814,10.681894577046897,2.183006979147669,1.8922573972272752,0,0,0.0,1,1,IL,31862533.625
IL,15686,2015,Village of Rantoul - (IL),Municipal,5565.0,43250.0,5559.0,2278.0,19281.0,441.0,7885.0,89582.0,73.0,12.867052023121389,11.814739899382811,8.80199147150097,83.4232775679079,VILLAGE OF RANTOUL,IL_15686,IL_2015,2.554669937337711,4.423927377950313,10.674752512360026,2.469347895955823,2.174977999461024,0,0,0.0,1,1,IL,31862533.625
IL,15686,2016,Village of Rantoul - (IL),Municipal,5879.0,44103.0,5613.0,1459.0,19783.0,482.0,9068.0,92688.0,73.0,13.330158946103442,7.375018955669009,9.783359226652857,87.28249896074588,VILLAGE OF RANTOUL,IL_15686,IL_2016,2.5900290580582706,4.469149972654193,10.694283086332076,1.998098472482785,2.2806829042791055,0,0,0.0,1,1,IL,31862533.625
IL,15686,2017,Village of Rantoul - (IL),Municipal,5753.0,41571.0,5549.0,2277.0,16940.0,465.0,8795.0,87005.0,70.0,13.838974284958264,13.441558441558442,10.10861444744555,86.39694839911095,VILLAGE OF RANTOUL,IL_15686,IL_2017,2.62748883508456,4.458952355731529,10.635158087766825,2.5983512838457856,2.313387975910071,0,0,0.0,1,1,IL,31862533.625
IL,15686,2018,Village of Rantoul - (IL),Municipal,6260.0,45363.0,5626.0,1626.0,10665.0,455.0,9336.0,93109.0,71.0,13.799792782664287,15.246132208157524,10.026957651784468,92.7242564284868,VILLAGE OF RANTOUL,IL_15686,IL_2018,2.6246535763014567,4.529630104238479,10.72245207378078,2.7243258451903962,2.305277231114546,0,0,0.0,1,1,IL,31862533.625
IL,15686,2019,Village of Rantoul - (IL),Municipal,5929.0,42619.0,5548.0,1426.0,9243.0,442.0,9427.0,93966.0,68.0,13.911635655458833,15.427891377258467,10.032352127365218,89.05611631819274,VILLAGE OF RANTOUL,IL_15686,IL_2019,2.6327255874809494,4.489266691466782,10.66005544221451,2.736176999697555,2.305815083689753,0,0,0.0,1,1,IL,31862533.625
IL,16179,2010,Rochelle Municipal Utilities,Municipal,5282.0,50899.0,6279.0,5267.0,49990.0,1095.0,15688.0,213843.0,27.0,10.37741409457946,10.536107221444288,7.336223304012757,70.10139618835271,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2010,2.3396317228649695,4.249942710937105,10.837598555980199,2.3548081410638644,1.9928241739691852,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2011,Rochelle Municipal Utilities,Municipal,5170.0,50994.0,6279.0,5003.0,47682.0,1082.0,15631.0,220819.0,29.0,10.13844766050908,10.4924290088503,7.078648123576324,68.61495991930774,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2011,2.3163348957638847,4.228510585582502,10.839463257726681,2.350653950308062,1.957082946475999,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2013,Rochelle Municipal Utilities,Municipal,5352.0,47940.0,6306.0,5283.0,44289.0,1087.0,16859.0,221949.0,34.0,11.163954943679599,11.928469823206665,7.595889145704644,70.72629241991754,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2013,2.4126902798077805,4.258817390897195,10.777705507988376,2.4789279649502096,2.027607199071122,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2014,Rochelle Municipal Utilities,Municipal,5708.0,48629.0,6322.0,5772.0,43164.0,1083.0,18664.0,214840.0,35.0,11.73785189907257,13.372254656658328,8.687395270899273,75.23990298428767,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2014,2.4628188248366243,4.320681715015301,10.791975339748195,2.5931820123982288,2.1618731556699617,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2015,Rochelle Municipal Utilities,Municipal,5467.0,45452.0,6156.0,6701.0,43933.0,1076.0,18158.0,220150.0,38.0,12.02807357212004,15.252771265335852,8.248012718600954,74.00638943036604,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2015,2.487243381845191,4.304151433130366,10.7244121030379,2.7247612088610254,2.109972288735894,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2016,Rochelle Municipal Utilities,Municipal,5536.0,46803.0,5967.0,6723.0,44352.0,1021.0,23748.0,243102.0,40.0,11.828301604597996,15.158279220779221,9.768739047807093,77.3141165298028,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2016,2.4704951008702376,4.347876558969561,10.75370258241536,2.718546865907553,2.279187394041234,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2017,Rochelle Municipal Utilities,Municipal,5438.0,44362.0,5869.0,6233.0,43955.0,993.0,24969.0,259938.0,41.0,12.25823903340697,14.180411784779889,9.605752140895136,77.21360822400182,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2017,2.5061982850697726,4.346575713828218,10.700138526110734,2.651861560511663,2.2623621003795664,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2018,Rochelle Municipal Utilities,Municipal,6624.0,48111.0,5866.0,5427.0,41594.0,987.0,23724.0,253391.0,40.0,13.768161127392904,13.047554935808048,9.362605617405512,94.1016024548244,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2018,2.6223587618762685,4.5443750757218355,10.781266120176918,2.56860075497363,2.236723629677494,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2019,Rochelle Municipal Utilities,Municipal,6051.0,51831.0,5882.0,5232.0,41446.0,985.0,23124.0,261493.0,40.0,11.674480523238987,12.623654876224485,8.843066544802346,85.72764365861951,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2019,2.457405307767521,4.4511753367025175,10.855743704842892,2.535572425027693,2.1796337107040773,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2020,Rochelle Municipal Utilities,Municipal,6263.0,62281.0,5884.0,5063.0,39855.0,975.0,23298.0,276230.0,40.0,10.05603635137522,12.703550370091582,8.434275784672193,88.70099705415817,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2020,2.3081730861755276,4.485271129998221,11.039411682337978,2.541881511095977,2.132303853944635,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2021,Rochelle Municipal Utilities,Municipal,6339.0,71297.0,5891.0,4827.0,40283.0,968.0,23555.0,277141.0,41.0,8.890977179965496,11.982722240150931,8.499283758087039,89.67068409438126,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2021,2.1850369624914046,4.496143893956615,11.174609529780854,2.4834657989400286,2.139981896191415,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2022,Rochelle Municipal Utilities,Municipal,6218.0,73802.0,5906.0,4893.0,40244.0,1023.0,27466.0,234429.0,45.0,8.425245928294625,12.158334161614153,11.716127270943442,87.73563607630659,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2022,2.1312326661144296,4.474328157508968,11.20914111049236,2.4980148738652734,2.4609662919095103,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2023,Rochelle Municipal Utilities,Municipal,6473.0,48067.0,6298.0,5397.0,43999.0,1054.0,32651.0,286481.0,91.0,13.466619510266918,12.266187867906089,11.3972654381966,85.64888324335767,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2023,2.600213994580011,4.4502561860786765,10.78035114995359,2.5068465232373316,2.4333734527837145,0,0,0.0,1,1,IL,35684781.37890625
IL,16179,2024,Rochelle Municipal Utilities,Municipal,6160.0,46606.0,5854.0,5238.0,43525.0,1073.0,32758.0,312532.0,82.0,13.21718233703815,12.03446295232625,10.481486695762353,87.6893292335725,ROCHELLE MUNICIPAL UTILITIES,IL_16179,IL_2024,2.5815176753253732,4.473800218469871,10.749484567190283,2.4877744464193587,2.349610529114345,0,0,0.0,1,1,IL,35684781.37890625
